scheme,bucket,sex,race,letter,weight
2,PLUS65,m,UNKRACE,P,5559.528571428629
2,PLUS65,m,UNKRACE,H,2012.6797619047713
2,PLUS65,m,UNKRACE,F,35697.55178571684
3,75-84,m,UNKRACE,S,32521.73253968039
3,75-84,m,UNKRACE,T,33200.99206349407
3,75-84,m,UNKRACE,C,615477.8686506122
3,75-84,m,UNKRACE,B,1056887.725801025
3,75-84,m,UNKRACE,D,79087.3011904493
3,75-84,m,UNKRACE,N,731096.7984150066
3,75-84,m,UNKRACE,R,454007.76825205254
3,75-84,m,UNKRACE,U,15132.232539687995
3,75-84,m,UNKRACE,E,174572.17976215796
3,75-84,m,UNKRACE,A,7199.134523808678
3,75-84,m,UNKRACE,X,12899.584126987005
3,75-84,m,UNKRACE,F,13508.696031748803
3,75-84,m,UNKRACE,H,623.7619047619055
3,75-84,m,UNKRACE,P,1270.2242063492115
3,PLUS65,m,UNKRACE,S,85536.62301581535
3,PLUS65,m,UNKRACE,T,86086.30039674901
3,PLUS65,m,UNKRACE,N,1853277.4678236526
3,PLUS65,m,UNKRACE,R,1091719.713500178
3,PLUS65,m,UNKRACE,B,2702063.8793836986
3,PLUS65,m,UNKRACE,C,1474495.8515799905
3,PLUS65,m,UNKRACE,D,204037.14682590085
3,PLUS65,m,UNKRACE,E,427214.9138868637
3,PLUS65,m,UNKRACE,X,33312.16944444525
3,PLUS65,m,UNKRACE,A,26570.433333330468
3,PLUS65,m,UNKRACE,U,38075.214285712565
3,PLUS65,m,UNKRACE,P,5352.518253968085
3,PLUS65,m,UNKRACE,H,2085.2916666666197
3,PLUS65,m,UNKRACE,F,34894.476587297344
4,75-84,m,UNKRACE,S,34567.69726384598
4,75-84,m,UNKRACE,T,31053.272566736567
4,75-84,m,UNKRACE,C,605211.0335035354
4,75-84,m,UNKRACE,B,1146413.003443574
4,75-84,m,UNKRACE,D,73151.50762686654
4,75-84,m,UNKRACE,N,728244.3547388816
4,75-84,m,UNKRACE,R,433174.51841318194
4,75-84,m,UNKRACE,U,12323.408864747931
4,75-84,m,UNKRACE,E,133197.39296737954
4,75-84,m,UNKRACE,A,6154.481343655869
4,75-84,m,UNKRACE,X,10598.508460004661
4,75-84,m,UNKRACE,F,11459.250230326163
4,75-84,m,UNKRACE,H,501.73662726162206
4,75-84,m,UNKRACE,P,1435.8339382839565
4,PLUS65,m,UNKRACE,S,90386.93144462188
4,PLUS65,m,UNKRACE,T,80996.7797087472
4,PLUS65,m,UNKRACE,N,1847669.0879005156
4,PLUS65,m,UNKRACE,R,1037947.868900386
4,PLUS65,m,UNKRACE,B,2921001.3123549134
4,PLUS65,m,UNKRACE,C,1449759.7477873066
4,PLUS65,m,UNKRACE,D,189915.93356429393
4,PLUS65,m,UNKRACE,E,327991.7404422614
4,PLUS65,m,UNKRACE,X,27436.2254942068
4,PLUS65,m,UNKRACE,A,23069.814682952692
4,PLUS65,m,UNKRACE,U,31203.279411132426
4,PLUS65,m,UNKRACE,P,6041.70730380684
4,PLUS65,m,UNKRACE,H,1673.6815989565694
4,PLUS65,m,UNKRACE,F,29627.889411985063
1,85+,m,UNKRACE,N,605324.0
1,85+,m,UNKRACE,B,1044553.0
1,85+,m,UNKRACE,R,341514.0
1,85+,m,UNKRACE,X,12777.0
1,85+,m,UNKRACE,C,367264.0
1,85+,m,UNKRACE,D,54558.0
1,85+,m,UNKRACE,T,15295.0
1,85+,m,UNKRACE,A,1415.0
1,85+,m,UNKRACE,P,701.0
1,85+,m,UNKRACE,E,70202.0
1,85+,m,UNKRACE,S,32550.0
1,85+,m,UNKRACE,U,3621.0
1,85+,m,UNKRACE,F,13654.0
1,85+,m,UNKRACE,H,71.0
2,85+,m,UNKRACE,N,678195.5162695458
2,85+,m,UNKRACE,R,359184.8525795589
2,85+,m,UNKRACE,B,967856.996030235
2,85+,m,UNKRACE,C,313802.4656746078
2,85+,m,UNKRACE,E,107577.44047628655
2,85+,m,UNKRACE,X,11820.863690475659
2,85+,m,UNKRACE,D,53975.96130950794
2,85+,m,UNKRACE,U,8717.857341271412
2,85+,m,UNKRACE,T,18040.160912697105
2,85+,m,UNKRACE,A,1374.8460317460351
2,85+,m,UNKRACE,P,597.3392857142863
2,85+,m,UNKRACE,S,26985.918055559167
2,85+,m,UNKRACE,F,15180.865674601475
2,85+,m,UNKRACE,H,187.91666666666652
3,85+,m,UNKRACE,N,683439.1936516922
3,85+,m,UNKRACE,R,360356.9150788288
3,85+,m,UNKRACE,B,959966.9920688116
3,85+,m,UNKRACE,C,305483.0996033227
3,85+,m,UNKRACE,E,116094.79960291267
3,85+,m,UNKRACE,X,11402.734920636703
3,85+,m,UNKRACE,D,53705.91785716369
3,85+,m,UNKRACE,U,10901.998809524932
3,85+,m,UNKRACE,T,19143.534126988758
3,85+,m,UNKRACE,A,1364.1154761904777
3,85+,m,UNKRACE,P,574.4726190476179
3,85+,m,UNKRACE,S,25920.1253968254
3,85+,m,UNKRACE,F,14946.934126988383
3,85+,m,UNKRACE,H,198.16666666666706
4,85+,m,UNKRACE,N,684292.1667404148
4,85+,m,UNKRACE,R,337730.8839613822
4,85+,m,UNKRACE,B,1033324.9129580116
4,85+,m,UNKRACE,C,294584.3978596122
4,85+,m,UNKRACE,E,88071.71027312703
4,85+,m,UNKRACE,X,9440.908645929074
4,85+,m,UNKRACE,D,48565.980804717496
4,85+,m,UNKRACE,U,8930.75526915844
4,85+,m,UNKRACE,T,17561.302481265626
4,85+,m,UNKRACE,A,1121.723606948617
4,85+,m,UNKRACE,P,650.3093961593986
4,85+,m,UNKRACE,S,26372.056279674667
4,85+,m,UNKRACE,F,12690.85997336177
4,85+,m,UNKRACE,H,161.03174603174594
1,65-74,m,UNKRACE,B,729567.0
1,65-74,m,UNKRACE,N,303913.0
1,65-74,m,UNKRACE,C,706144.0
1,65-74,m,UNKRACE,X,8052.0
1,65-74,m,UNKRACE,A,21637.0
1,65-74,m,UNKRACE,T,29679.0
1,65-74,m,UNKRACE,P,4204.0
1,65-74,m,UNKRACE,D,66828.0
1,65-74,m,UNKRACE,S,36821.0
1,65-74,m,UNKRACE,R,259008.0
1,65-74,m,UNKRACE,E,94020.0
1,65-74,m,UNKRACE,U,7738.0
1,65-74,m,UNKRACE,F,5720.0
1,65-74,m,UNKRACE,H,406.0
2,65-74,m,UNKRACE,B,689316.2192454675
2,65-74,m,UNKRACE,R,274430.32162675675
2,65-74,m,UNKRACE,N,424827.0085323062
2,65-74,m,UNKRACE,C,573782.9910715304
2,65-74,m,UNKRACE,X,9170.939880952927
2,65-74,m,UNKRACE,T,33093.23710317822
2,65-74,m,UNKRACE,A,18802.485317460014
2,65-74,m,UNKRACE,D,70756.06904760125
2,65-74,m,UNKRACE,E,129226.04305571679
2,65-74,m,UNKRACE,P,3644.8196428570936
2,65-74,m,UNKRACE,U,10717.501388888835
2,65-74,m,UNKRACE,S,28138.475198413587
2,65-74,m,UNKRACE,H,1220.929761904762
2,65-74,m,UNKRACE,F,6609.959126984455
3,65-74,m,UNKRACE,B,685209.1615090225
3,65-74,m,UNKRACE,R,277355.03015948524
3,65-74,m,UNKRACE,N,438741.47579202615
3,65-74,m,UNKRACE,C,553534.8833325502
3,65-74,m,UNKRACE,X,9009.850396824768
3,65-74,m,UNKRACE,T,33741.774206348855
3,65-74,m,UNKRACE,A,18007.183333336754
3,65-74,m,UNKRACE,D,71243.92777778638
3,65-74,m,UNKRACE,E,136547.93452355638
3,65-74,m,UNKRACE,P,3507.8214285714735
3,65-74,m,UNKRACE,U,12040.982936509943
3,65-74,m,UNKRACE,S,27094.765079364337
3,65-74,m,UNKRACE,H,1263.363095238094
3,65-74,m,UNKRACE,F,6438.8464285708515
4,65-74,m,UNKRACE,B,741263.3958881191
4,65-74,m,UNKRACE,R,267042.4665330919
4,65-74,m,UNKRACE,N,435132.5664505225
4,65-74,m,UNKRACE,C,549964.3164327161
4,65-74,m,UNKRACE,X,7396.808388261218
4,65-74,m,UNKRACE,T,32382.204660863285
4,65-74,m,UNKRACE,A,15793.609732346089
4,65-74,m,UNKRACE,D,68198.44513202754
4,65-74,m,UNKRACE,E,106722.63719910159
4,65-74,m,UNKRACE,P,3955.563969363941
4,65-74,m,UNKRACE,U,9949.115277206636
4,65-74,m,UNKRACE,S,29447.17790125844
4,65-74,m,UNKRACE,H,1010.913225663248
4,65-74,m,UNKRACE,F,5477.7792082914175
1,0,m,UNKRACE,N,131769.0
1,0,m,UNKRACE,B,3064.0
1,0,m,UNKRACE,T,5271.0
1,0,m,UNKRACE,R,3346.0
1,0,m,UNKRACE,D,1608.0
1,0,m,UNKRACE,X,1487.0
1,0,m,UNKRACE,S,1521.0
1,0,m,UNKRACE,U,304.0
1,0,m,UNKRACE,E,1177.0
1,0,m,UNKRACE,H,261.0
1,0,m,UNKRACE,C,609.0
1,0,m,UNKRACE,P,136.0
1,0,m,UNKRACE,F,17.0
1,0,m,UNKRACE,A,1.0
1,UNKNOWNAGE,m,UNKRACE,N,132323.0
1,UNKNOWNAGE,m,UNKRACE,B,3335.0
1,UNKNOWNAGE,m,UNKRACE,T,5613.0
1,UNKNOWNAGE,m,UNKRACE,R,3395.0
1,UNKNOWNAGE,m,UNKRACE,D,1632.0
1,UNKNOWNAGE,m,UNKRACE,X,1542.0
1,UNKNOWNAGE,m,UNKRACE,S,1670.0
1,UNKNOWNAGE,m,UNKRACE,U,324.0
1,UNKNOWNAGE,m,UNKRACE,E,1192.0
1,UNKNOWNAGE,m,UNKRACE,C,658.0
1,UNKNOWNAGE,m,UNKRACE,H,271.0
1,UNKNOWNAGE,m,UNKRACE,P,189.0
1,UNKNOWNAGE,m,UNKRACE,A,43.0
1,UNKNOWNAGE,m,UNKRACE,F,20.0
2,0,m,UNKRACE,N,125868.74166666772
2,0,m,UNKRACE,B,6133.841666666705
2,0,m,UNKRACE,T,3855.083333333306
2,0,m,UNKRACE,X,3059.858333333328
2,0,m,UNKRACE,R,4907.658333333333
2,0,m,UNKRACE,D,2439.0833333333308
2,0,m,UNKRACE,E,1509.8250000000025
2,0,m,UNKRACE,U,383.50000000000136
2,0,m,UNKRACE,S,954.3833333333322
2,0,m,UNKRACE,H,760.0999999999997
2,0,m,UNKRACE,C,503.7000000000001
2,0,m,UNKRACE,P,143.45833333333334
2,0,m,UNKRACE,F,47.18333333333334
2,0,m,UNKRACE,A,4.583333333333333
2,UNKNOWNAGE,m,UNKRACE,N,126421.49166666775
2,UNKNOWNAGE,m,UNKRACE,B,6386.316666666711
2,UNKNOWNAGE,m,UNKRACE,T,4115.6833333333025
2,UNKNOWNAGE,m,UNKRACE,X,3182.1666666666606
2,UNKNOWNAGE,m,UNKRACE,R,4968.591666666669
2,UNKNOWNAGE,m,UNKRACE,D,2470.7666666666623
2,UNKNOWNAGE,m,UNKRACE,E,1536.4000000000033
2,UNKNOWNAGE,m,UNKRACE,U,402.8750000000019
2,UNKNOWNAGE,m,UNKRACE,S,1058.8999999999987
2,UNKNOWNAGE,m,UNKRACE,H,822.1833333333328
2,UNKNOWNAGE,m,UNKRACE,C,547.0083333333336
2,UNKNOWNAGE,m,UNKRACE,P,188.0583333333333
2,UNKNOWNAGE,m,UNKRACE,A,53.541666666666636
2,UNKNOWNAGE,m,UNKRACE,F,53.01666666666666
3,0,m,UNKRACE,N,125353.20238094157
3,0,m,UNKRACE,B,6341.135714285473
3,0,m,UNKRACE,T,3935.8857142858305
3,0,m,UNKRACE,X,3038.200000000044
3,0,m,UNKRACE,R,5073.769047618994
3,0,m,UNKRACE,D,2494.7357142857136
3,0,m,UNKRACE,E,1542.852380952366
3,0,m,UNKRACE,U,414.80238095237746
3,0,m,UNKRACE,S,907.1833333333437
3,0,m,UNKRACE,H,784.4666666666722
3,0,m,UNKRACE,C,488.21666666666556
3,0,m,UNKRACE,P,143.29999999999998
3,0,m,UNKRACE,F,47.916666666666686
3,0,m,UNKRACE,A,5.333333333333333
3,UNKNOWNAGE,m,UNKRACE,N,125904.5857142747
3,UNKNOWNAGE,m,UNKRACE,B,6591.51190476163
3,UNKNOWNAGE,m,UNKRACE,T,4192.211904762018
3,UNKNOWNAGE,m,UNKRACE,X,3163.4833333333836
3,UNKNOWNAGE,m,UNKRACE,R,5136.111904761835
3,UNKNOWNAGE,m,UNKRACE,D,2528.0023809523827
3,UNKNOWNAGE,m,UNKRACE,E,1572.1190476190304
3,UNKNOWNAGE,m,UNKRACE,U,434.72857142856765
3,UNKNOWNAGE,m,UNKRACE,S,1007.126190476204
3,UNKNOWNAGE,m,UNKRACE,H,849.466666666674
3,UNKNOWNAGE,m,UNKRACE,C,531.3166666666658
3,UNKNOWNAGE,m,UNKRACE,P,187.27619047619055
3,UNKNOWNAGE,m,UNKRACE,A,55.076190476190526
3,UNKNOWNAGE,m,UNKRACE,F,53.98333333333335
4,0,m,UNKRACE,N,128429.9274584621
4,0,m,UNKRACE,B,4889.417307692133
4,0,m,UNKRACE,T,4260.591039516185
4,0,m,UNKRACE,X,2641.9222943723103
4,0,m,UNKRACE,R,4487.339987789946
4,0,m,UNKRACE,D,2009.906993006984
4,0,m,UNKRACE,E,1181.3142218892342
4,0,m,UNKRACE,U,341.759329559328
4,0,m,UNKRACE,S,1064.310714285733
4,0,m,UNKRACE,H,624.8055555555561
4,0,m,UNKRACE,C,435.92216117215986
4,0,m,UNKRACE,P,157.80198412698437
4,0,m,UNKRACE,F,41.33809523809524
4,0,m,UNKRACE,A,4.642857142857143
4,UNKNOWNAGE,m,UNKRACE,N,128984.63777592123
4,UNKNOWNAGE,m,UNKRACE,B,5146.117307692078
4,UNKNOWNAGE,m,UNKRACE,T,4544.886746586798
4,UNKNOWNAGE,m,UNKRACE,X,2744.217532467559
4,UNKNOWNAGE,m,UNKRACE,R,4544.721769896723
4,UNKNOWNAGE,m,UNKRACE,D,2042.3348068597961
4,UNKNOWNAGE,m,UNKRACE,E,1206.367793317805
4,UNKNOWNAGE,m,UNKRACE,U,359.5125041625021
4,UNKNOWNAGE,m,UNKRACE,S,1170.1406926407074
4,UNKNOWNAGE,m,UNKRACE,H,681.8825396825429
4,UNKNOWNAGE,m,UNKRACE,C,477.9578754578739
4,UNKNOWNAGE,m,UNKRACE,P,207.72539682539724
4,UNKNOWNAGE,m,UNKRACE,A,50.13492063492072
4,UNKNOWNAGE,m,UNKRACE,F,46.36233766233769
1,0,f,UNKRACE,N,103973.0
1,0,f,UNKRACE,T,3982.0
1,0,f,UNKRACE,R,2315.0
1,0,f,UNKRACE,B,2360.0
1,0,f,UNKRACE,S,1091.0
1,0,f,UNKRACE,D,1146.0
1,0,f,UNKRACE,C,583.0
1,0,f,UNKRACE,E,957.0
1,0,f,UNKRACE,U,264.0
1,0,f,UNKRACE,X,1145.0
1,0,f,UNKRACE,H,208.0
1,0,f,UNKRACE,P,126.0
1,0,f,UNKRACE,F,16.0
1,UNKNOWNAGE,f,UNKRACE,N,104215.0
1,UNKNOWNAGE,f,UNKRACE,T,4043.0
1,UNKNOWNAGE,f,UNKRACE,R,2331.0
1,UNKNOWNAGE,f,UNKRACE,B,2456.0
1,UNKNOWNAGE,f,UNKRACE,S,1122.0
1,UNKNOWNAGE,f,UNKRACE,D,1156.0
1,UNKNOWNAGE,f,UNKRACE,C,618.0
1,UNKNOWNAGE,f,UNKRACE,E,962.0
1,UNKNOWNAGE,f,UNKRACE,U,269.0
1,UNKNOWNAGE,f,UNKRACE,X,1149.0
1,UNKNOWNAGE,f,UNKRACE,P,142.0
1,UNKNOWNAGE,f,UNKRACE,A,7.0
1,UNKNOWNAGE,f,UNKRACE,H,216.0
1,UNKNOWNAGE,f,UNKRACE,F,17.0
2,0,f,UNKRACE,N,99121.34166666711
2,0,f,UNKRACE,T,2969.5333333333247
2,0,f,UNKRACE,X,2302.9333333333357
2,0,f,UNKRACE,R,3651.87499999998
2,0,f,UNKRACE,B,4936.4249999999965
2,0,f,UNKRACE,E,1201.8333333333323
2,0,f,UNKRACE,S,675.3916666666665
2,0,f,UNKRACE,H,574.225
2,0,f,UNKRACE,D,1753.858333333341
2,0,f,UNKRACE,C,492.82500000000016
2,0,f,UNKRACE,U,322.466666666667
2,0,f,UNKRACE,P,125.79166666666666
2,0,f,UNKRACE,A,2.7499999999999996
2,0,f,UNKRACE,F,34.75
2,UNKNOWNAGE,f,UNKRACE,N,99363.80000000044
2,UNKNOWNAGE,f,UNKRACE,T,3017.4083333333247
2,UNKNOWNAGE,f,UNKRACE,X,2318.058333333335
2,UNKNOWNAGE,f,UNKRACE,R,3671.0166666666455
2,UNKNOWNAGE,f,UNKRACE,B,5024.649999999999
2,UNKNOWNAGE,f,UNKRACE,E,1215.766666666666
2,UNKNOWNAGE,f,UNKRACE,S,694.9749999999998
2,UNKNOWNAGE,f,UNKRACE,H,598.8916666666667
2,UNKNOWNAGE,f,UNKRACE,D,1763.458333333341
2,UNKNOWNAGE,f,UNKRACE,C,522.2583333333336
2,UNKNOWNAGE,f,UNKRACE,U,326.63333333333367
2,UNKNOWNAGE,f,UNKRACE,P,141.25000000000003
2,UNKNOWNAGE,f,UNKRACE,A,8.25
2,UNKNOWNAGE,f,UNKRACE,F,36.583333333333336
3,0,f,UNKRACE,N,98729.96904761464
3,0,f,UNKRACE,T,3035.5023809524305
3,0,f,UNKRACE,X,2287.4261904761775
3,0,f,UNKRACE,R,3783.1357142858333
3,0,f,UNKRACE,B,5098.309523809479
3,0,f,UNKRACE,E,1220.6023809523801
3,0,f,UNKRACE,S,644.1928571428588
3,0,f,UNKRACE,H,586.0833333333319
3,0,f,UNKRACE,D,1783.9095238094985
3,0,f,UNKRACE,C,482.58333333333223
3,0,f,UNKRACE,U,351.6595238095222
3,0,f,UNKRACE,P,125.3428571428571
3,0,f,UNKRACE,A,3.4166666666666665
3,0,f,UNKRACE,F,33.86666666666666
3,UNKNOWNAGE,f,UNKRACE,N,98971.48571428123
3,UNKNOWNAGE,f,UNKRACE,T,3084.235714285769
3,UNKNOWNAGE,f,UNKRACE,X,2302.9595238095126
3,UNKNOWNAGE,f,UNKRACE,R,3802.919047619169
3,UNKNOWNAGE,f,UNKRACE,B,5186.042857142802
3,UNKNOWNAGE,f,UNKRACE,E,1236.1690476190458
3,UNKNOWNAGE,f,UNKRACE,S,662.5261904761926
3,UNKNOWNAGE,f,UNKRACE,H,611.0833333333331
3,UNKNOWNAGE,f,UNKRACE,D,1793.726190476165
3,UNKNOWNAGE,f,UNKRACE,C,511.2833333333321
3,UNKNOWNAGE,f,UNKRACE,U,355.7261904761888
3,UNKNOWNAGE,f,UNKRACE,P,140.54285714285712
3,UNKNOWNAGE,f,UNKRACE,A,8.433333333333334
3,UNKNOWNAGE,f,UNKRACE,F,35.86666666666667
4,0,f,UNKRACE,N,101210.54185526291
4,0,f,UNKRACE,T,3279.911538461628
4,0,f,UNKRACE,X,1984.6734848484446
4,0,f,UNKRACE,R,3286.1856615606894
4,0,f,UNKRACE,B,3957.316670829197
4,0,f,UNKRACE,E,926.1573162948246
4,0,f,UNKRACE,S,750.9738178488211
4,0,f,UNKRACE,H,465.96903374403104
4,0,f,UNKRACE,D,1421.369178044184
4,0,f,UNKRACE,C,416.72034632034473
4,0,f,UNKRACE,U,296.50133477633364
4,0,f,UNKRACE,P,136.86309523809513
4,0,f,UNKRACE,A,3.0500000000000003
4,0,f,UNKRACE,F,29.766666666666655
4,UNKNOWNAGE,f,UNKRACE,N,101452.66544833558
4,UNKNOWNAGE,f,UNKRACE,T,3333.5091575092515
4,UNKNOWNAGE,f,UNKRACE,X,1996.1996753246344
4,UNKNOWNAGE,f,UNKRACE,R,3302.589665889693
4,UNKNOWNAGE,f,UNKRACE,B,4049.575437062961
4,UNKNOWNAGE,f,UNKRACE,E,939.3779872904958
4,UNKNOWNAGE,f,UNKRACE,S,770.573817848822
4,UNKNOWNAGE,f,UNKRACE,H,488.1940337440306
4,UNKNOWNAGE,f,UNKRACE,D,1431.1243728493782
4,UNKNOWNAGE,f,UNKRACE,C,445.7104978354963
4,UNKNOWNAGE,f,UNKRACE,U,300.5441919191906
4,UNKNOWNAGE,f,UNKRACE,P,153.64166666666648
4,UNKNOWNAGE,f,UNKRACE,A,7.694047619047621
4,UNKNOWNAGE,f,UNKRACE,F,31.59999999999999
1,15-24,f,UNKRACE,T,23410.0
1,15-24,f,UNKRACE,C,6365.0
1,15-24,f,UNKRACE,S,17305.0
1,15-24,f,UNKRACE,P,8461.0
1,15-24,f,UNKRACE,B,4625.0
1,15-24,f,UNKRACE,N,14097.0
1,15-24,f,UNKRACE,R,2792.0
1,15-24,f,UNKRACE,E,2115.0
1,15-24,f,UNKRACE,H,702.0
1,15-24,f,UNKRACE,D,1001.0
1,15-24,f,UNKRACE,U,1476.0
1,15-24,f,UNKRACE,X,769.0
1,15-24,f,UNKRACE,F,87.0
1,15-24,f,UNKRACE,A,240.0
2,15-24,f,UNKRACE,T,24664.438095238478
2,15-24,f,UNKRACE,C,5082.866666666669
2,15-24,f,UNKRACE,R,3828.099999999954
2,15-24,f,UNKRACE,S,12682.72499999995
2,15-24,f,UNKRACE,H,2678.599999999995
2,15-24,f,UNKRACE,P,7631.091666666691
2,15-24,f,UNKRACE,B,6013.804761904827
2,15-24,f,UNKRACE,U,1398.9964285714357
2,15-24,f,UNKRACE,N,14175.0380952378
2,15-24,f,UNKRACE,X,1297.8464285714294
2,15-24,f,UNKRACE,E,2089.4964285714395
2,15-24,f,UNKRACE,D,1124.7333333333302
2,15-24,f,UNKRACE,F,144.9083333333334
2,15-24,f,UNKRACE,A,632.3547619047622
3,15-24,f,UNKRACE,T,24797.713095236377
3,15-24,f,UNKRACE,C,4895.5380952380865
3,15-24,f,UNKRACE,R,3943.354761904891
3,15-24,f,UNKRACE,S,12176.6869047626
3,15-24,f,UNKRACE,H,2849.9333333334102
3,15-24,f,UNKRACE,P,7523.261904761759
3,15-24,f,UNKRACE,B,6177.565476190206
3,15-24,f,UNKRACE,U,1435.4107142857035
3,15-24,f,UNKRACE,N,14231.646428572743
3,15-24,f,UNKRACE,X,1319.4654761904756
3,15-24,f,UNKRACE,E,2081.34404761901
3,15-24,f,UNKRACE,D,1148.2666666666755
3,15-24,f,UNKRACE,F,144.98571428571427
3,15-24,f,UNKRACE,A,719.8273809523889
4,15-24,f,UNKRACE,T,25173.16918359115
4,15-24,f,UNKRACE,C,4860.1127705627205
4,15-24,f,UNKRACE,R,3667.005411255414
4,15-24,f,UNKRACE,S,12792.362370965488
4,15-24,f,UNKRACE,H,2311.968167943138
4,15-24,f,UNKRACE,P,8128.160137083596
4,15-24,f,UNKRACE,B,5901.923393273051
4,15-24,f,UNKRACE,U,1291.5249361749477
4,15-24,f,UNKRACE,N,14612.644388947081
4,15-24,f,UNKRACE,X,1069.356998557016
4,15-24,f,UNKRACE,E,1897.9157814407795
4,15-24,f,UNKRACE,D,1049.7402292152417
4,15-24,f,UNKRACE,F,123.70394327894326
4,15-24,f,UNKRACE,A,565.4122877122891
1,65-74,f,UNKRACE,N,282648.0
1,65-74,f,UNKRACE,B,488743.0
1,65-74,f,UNKRACE,C,585924.0
1,65-74,f,UNKRACE,D,60434.0
1,65-74,f,UNKRACE,R,223382.0
1,65-74,f,UNKRACE,S,13150.0
1,65-74,f,UNKRACE,A,6186.0
1,65-74,f,UNKRACE,P,4318.0
1,65-74,f,UNKRACE,E,78121.0
1,65-74,f,UNKRACE,T,16236.0
1,65-74,f,UNKRACE,U,6004.0
1,65-74,f,UNKRACE,X,4915.0
1,65-74,f,UNKRACE,F,4004.0
1,65-74,f,UNKRACE,H,207.0
2,65-74,f,UNKRACE,N,362553.90496053174
2,65-74,f,UNKRACE,B,477091.81091323897
2,65-74,f,UNKRACE,D,60537.69781744012
2,65-74,f,UNKRACE,C,482874.2309525319
2,65-74,f,UNKRACE,E,105598.69662707447
2,65-74,f,UNKRACE,R,230050.91091250762
2,65-74,f,UNKRACE,S,10512.753769841354
2,65-74,f,UNKRACE,F,4439.182341269749
2,65-74,f,UNKRACE,A,5136.791666666696
2,65-74,f,UNKRACE,P,3615.3678571428254
2,65-74,f,UNKRACE,X,5090.897619047682
2,65-74,f,UNKRACE,T,17679.518055554585
2,65-74,f,UNKRACE,U,8435.761507937903
2,65-74,f,UNKRACE,H,654.4750000000001
3,65-74,f,UNKRACE,N,371042.1496025518
3,65-74,f,UNKRACE,B,475929.9019824764
3,65-74,f,UNKRACE,D,60114.33809526386
3,65-74,f,UNKRACE,C,467983.4619040822
3,65-74,f,UNKRACE,E,111759.44603152414
3,65-74,f,UNKRACE,R,231234.89127050503
3,65-74,f,UNKRACE,S,10114.94642857165
3,65-74,f,UNKRACE,F,4343.738888888852
3,65-74,f,UNKRACE,A,4858.3662698411845
3,65-74,f,UNKRACE,P,3466.6869047619407
3,65-74,f,UNKRACE,X,4934.2130952377975
3,65-74,f,UNKRACE,T,18278.19722222567
3,65-74,f,UNKRACE,U,9527.58373015849
3,65-74,f,UNKRACE,H,684.0785714285743
4,65-74,f,UNKRACE,N,374200.63499116874
4,65-74,f,UNKRACE,B,510069.04170840903
4,65-74,f,UNKRACE,D,57516.03859150963
4,65-74,f,UNKRACE,C,467127.5533878614
4,65-74,f,UNKRACE,E,89231.39408889679
4,65-74,f,UNKRACE,R,223580.61554258686
4,65-74,f,UNKRACE,S,10582.342976795046
4,65-74,f,UNKRACE,F,3707.9209734709902
4,65-74,f,UNKRACE,A,4270.563487900998
4,65-74,f,UNKRACE,P,3982.4688930350612
4,65-74,f,UNKRACE,X,4047.8440161145486
4,65-74,f,UNKRACE,T,17635.646348181992
4,65-74,f,UNKRACE,U,7765.176182150307
4,65-74,f,UNKRACE,H,554.7588134088098
1,45-54,m,UNKRACE,B,316561.0
1,45-54,m,UNKRACE,T,64548.0
1,45-54,m,UNKRACE,E,41967.0
1,45-54,m,UNKRACE,C,230597.0
1,45-54,m,UNKRACE,A,50170.0
1,45-54,m,UNKRACE,X,7227.0
1,45-54,m,UNKRACE,S,70759.0
1,45-54,m,UNKRACE,N,156937.0
1,45-54,m,UNKRACE,D,56530.0
1,45-54,m,UNKRACE,P,61470.0
1,45-54,m,UNKRACE,R,54211.0
1,45-54,m,UNKRACE,U,13276.0
1,45-54,m,UNKRACE,F,2815.0
1,45-54,m,UNKRACE,H,1676.0
2,45-54,m,UNKRACE,B,302921.3293650639
2,45-54,m,UNKRACE,E,54807.51527776002
2,45-54,m,UNKRACE,T,66733.54246030789
2,45-54,m,UNKRACE,N,192910.40734119277
2,45-54,m,UNKRACE,C,190825.68531744732
2,45-54,m,UNKRACE,A,44950.707539675546
2,45-54,m,UNKRACE,H,6209.079761904789
2,45-54,m,UNKRACE,X,10906.705158730052
2,45-54,m,UNKRACE,S,54937.68452380682
2,45-54,m,UNKRACE,U,12624.546825395999
2,45-54,m,UNKRACE,D,67180.48611109123
2,45-54,m,UNKRACE,P,52686.412103171
2,45-54,m,UNKRACE,R,67168.26111108795
2,45-54,m,UNKRACE,F,3881.6371031744916
3,45-54,m,UNKRACE,B,302689.98690490145
3,45-54,m,UNKRACE,E,56733.46666669994
3,45-54,m,UNKRACE,T,66824.79404762918
3,45-54,m,UNKRACE,N,196519.19127017364
3,45-54,m,UNKRACE,C,186015.35595246102
3,45-54,m,UNKRACE,A,43669.15714286276
3,45-54,m,UNKRACE,H,6502.171428570893
3,45-54,m,UNKRACE,X,10961.013492064245
3,45-54,m,UNKRACE,S,53047.29682540507
3,45-54,m,UNKRACE,U,12933.032539685535
3,45-54,m,UNKRACE,D,68721.20714288126
3,45-54,m,UNKRACE,P,50862.671031754035
3,45-54,m,UNKRACE,R,69436.27460320112
3,45-54,m,UNKRACE,F,3828.3809523810055
4,45-54,m,UNKRACE,B,314421.7465622407
4,45-54,m,UNKRACE,E,47455.988896295305
